city,state,latitude,longitude
Sardinia,Indiana,39.1539,-85.6311
Kettlersville,Ohio,40.4389,-84.2598
Lawrence Creek,Oklahoma,36.0838,-96.4267
Strayhorn,Mississippi,34.6159,-90.1525
Detmold,Maryland,39.5574,-78.9912
Theba,Arizona,32.9181,-112.8903
Longfellow,Pennsylvania,40.5062,-77.6665
Samak,Utah,40.6389,-111.2413
Los Cerrillos,New Mexico,35.4272,-106.1212
Percival,Iowa,40.7513,-95.8133
Pine River,Wisconsin,44.1483,-89.0756
East Sharpsburg,Pennsylvania,40.3346,-78.3721
Belden,Nebraska,42.4116,-97.2077
Burr Oak,Kansas,39.87,-98.3055
Spofford,Texas,29.1733,-100.4112
Ten Broeck,Kentucky,38.2976,-85.5807
Ericson,Nebraska,41.7803,-98.6785
Glencoe,Ohio,40.0106,-80.8815
Cogswell,North Dakota,46.107,-97.7842
Wrigley,Tennessee,35.8997,-87.3536
Old Agency,Montana,47.3226,-114.2987
Nelson,Illinois,41.7963,-89.6032
Vandiver,Missouri,39.1621,-91.8473
Comptche,California,39.2652,-123.5898
Shambaugh,Iowa,40.6575,-95.0352
Ledyard,Iowa,43.4192,-94.1593
Rantoul,Kansas,38.5483,-95.1011
Broughton,Ohio,41.088,-84.5349
Verona,North Dakota,46.3626,-98.0771
The Plains,Virginia,38.8621,-77.7743
Palmer,Iowa,42.6301,-94.5985
Hartland,Illinois,42.3631,-88.5086
Choptank,Maryland,38.6822,-75.9494
Gordon,Wisconsin,46.2409,-91.7995
Angostura,South Dakota,43.3192,-103.386
Owl Ranch,Texas,27.8927,-98.0934
Goodnews Bay,Alaska,59.1271,-161.5753
Indian Village,Indiana,41.7142,-86.2322
Round Top,Texas,30.0639,-96.6957
Willey,Iowa,41.9788,-94.8224
Barnett,Missouri,38.3775,-92.6746
Shannon City,Iowa,40.899,-94.2639
Coats,Kansas,37.5108,-98.8253
Onton,Kentucky,37.5578,-87.437
Salesville,Ohio,39.9742,-81.3365
Gilliam,Louisiana,32.8282,-93.8418
Tanquecitos South Acres II,Texas,27.487,-99.3882
Poplar Grove,Arkansas,34.5522,-90.8542
Lake Gogebic,Michigan,46.5719,-89.6212
Lawtonka Acres,Oklahoma,34.7789,-98.5305
Belmar,Nebraska,41.3055,-101.9347
Ensign,Kansas,37.6531,-100.2329
Sanford,Texas,35.7026,-101.5319
Cottonwood,Oklahoma,34.554,-96.2038
Mooresville,Missouri,39.7467,-93.721
Lankin,North Dakota,48.3147,-97.9203
Pick City,North Dakota,47.511,-101.4574
Winstonville,Mississippi,33.9123,-90.7528
Mountain Meadows,California,35.0956,-118.4335
Covington,Michigan,46.5388,-88.5522
Stewart,Mississippi,33.4522,-89.4381
Rumsey,California,38.8902,-122.2404
Symerton,Illinois,41.3256,-88.053
Waynesville,Indiana,39.1151,-85.8917
Kaibab,Arizona,36.8815,-112.7237
Trommald,Minnesota,46.5058,-94.0154
Reed Point,Montana,45.7071,-109.5471
Mabie,California,39.7771,-120.5447
Nelson,Minnesota,45.8865,-95.2649
Lisbon,Florida,28.8824,-81.7812
Nicasio,California,38.0606,-122.7008
Portlandville,New York,42.5294,-74.9674
Skykomish,Washington,47.7104,-121.3584
Monmouth,Iowa,42.0751,-90.8822
Benton City,Missouri,39.1346,-91.7648
Water Valley,Kentucky,36.5687,-88.8101
Fort Ransom,North Dakota,46.5244,-97.931
Stockholm,South Dakota,45.1018,-96.7998
Belvidere,South Dakota,43.8321,-101.2711
Rayle,Georgia,33.7902,-82.9031
Millfield,Ohio,39.434,-82.0949
Sabinsville,Pennsylvania,41.8678,-77.5253
De Soto,Mississippi,31.9699,-88.7205
Maunie,Illinois,38.0355,-88.0456
Dorothy,West Virginia,37.9559,-81.4503
Narcissa,Oklahoma,36.801,-94.9279
St. Marys,Iowa,41.3077,-93.7337
Vowinckel,Pennsylvania,41.4108,-79.2286
Beurys Lake,Pennsylvania,40.7194,-76.3795
Darfur,Minnesota,44.0535,-94.8378
Turner Colony,Montana,48.7631,-108.4302
Kimmswick,Missouri,38.3655,-90.3645
Newtown,Missouri,40.3762,-93.3336
Lastrup,Minnesota,46.0398,-94.0621
Chimney Point,Connecticut,41.5025,-73.4414
Monomoscoy Island,Massachusetts,41.5712,-70.5026
Fort Fetter,Pennsylvania,40.4301,-78.4044
Rozel,Kansas,38.1954,-99.4032
Mount Union,Iowa,41.0576,-91.3914
Conasauga,Tennessee,35.0052,-84.7276
Slabtown,Pennsylvania,40.9051,-76.4059
Ratcliff,Arkansas,35.3066,-93.8887
Birch Creek Colony,Montana,48.2465,-112.4698
Macksburg,Ohio,39.6314,-81.4562
Pollard,Alabama,31.0235,-87.1736
Smithfield,West Virginia,39.501,-80.5549
Rangerville,Texas,26.105,-97.7373
Brooks Mill,Pennsylvania,40.3737,-78.4236
Oak Hills,Iowa,40.7586,-91.1463
Meadowbrook Farm,Kentucky,38.2783,-85.5748
Coates,Minnesota,44.7151,-93.0321
Olivet,Kansas,38.4813,-95.7519
Silver City,Nevada,39.2639,-119.6357
Croweburg,Kansas,37.5529,-94.6686
Nathrop,Colorado,38.7486,-106.0764
Ocean City,Washington,47.0763,-124.1619
North San Juan,California,39.3719,-121.106
Marley,Illinois,41.5482,-87.926
Little Sturgeon,Wisconsin,44.8422,-87.5744
Randlett,Utah,40.2267,-109.8308
Table Rock,Pennsylvania,39.9097,-77.2197
Hard Rock,Arizona,36.0309,-110.5048
Holiday Woods,Indiana,41.6232,-85.0716
Cates,Indiana,39.9967,-87.3378
Cresbard,South Dakota,45.1692,-98.9477
Linwood,Nebraska,41.4123,-96.9323
Marietta,Illinois,40.4995,-90.3931
Rollins,Montana,47.9106,-114.1948
Esmond,North Dakota,48.033,-99.7647
Otisco,Indiana,38.5423,-85.6672
Sereno del Mar,California,38.3836,-123.0733
Shiloh,Tennessee,35.1104,-88.3638
Rosendale,Missouri,40.0408,-94.8233
North Buena Vista,Iowa,42.6778,-90.958
Fort Green,Florida,27.6255,-81.9397
Concord,Arkansas,35.6623,-91.8507
Alden,Kansas,38.2444,-98.3118
New Centerville,Pennsylvania,39.9422,-79.1916
Woody,California,35.7081,-118.8145
Lynnville,Illinois,39.6858,-90.3459
Shongaloo,Louisiana,32.9416,-93.2955
Cowan,Indiana,40.1059,-85.3886
Yatesboro,Pennsylvania,40.8001,-79.3342
Kiskimere,Pennsylvania,40.6177,-79.5841
Wintersburg,Arizona,33.4187,-112.8666
Beulah Beach,Ohio,41.3918,-82.4428
Pike,California,39.4278,-120.9997
Camp Nelson,California,36.142,-118.6108
Urbana,Indiana,40.8984,-85.7928
Sussex,Virginia,36.9173,-77.2719
Garfield,Kansas,38.077,-99.2445
Oxbow,New York,44.2893,-75.6262
Roscoe,Missouri,37.9774,-93.8138
Movico,Alabama,31.0628,-88.0266
Manderson,Wyoming,44.2698,-107.964
Papineau,Illinois,40.9678,-87.7163
Alpha,Minnesota,43.6377,-94.8712
Hastings,Oklahoma,34.2243,-98.1088
Luray,Missouri,40.4524,-91.8841
Tucker,Arkansas,34.4395,-91.9519
Opheim,Montana,48.8571,-106.4084
Bunker Hill,Kansas,38.8753,-98.6989
Sycamore,Kentucky,38.2468,-85.5612
Otter Lake,New York,43.5942,-75.1159
Herbster,Wisconsin,46.8422,-91.2419
Borrego Pass,New Mexico,35.5664,-108.0165
Aleknagik,Alaska,59.2946,-158.6896
Felt,Oklahoma,36.5633,-102.795
Weldon,Arkansas,35.4479,-91.2315
Burlington,West Virginia,39.337,-78.9223
Crows Nest,Indiana,39.8566,-86.1691
Hutchinson,New Jersey,40.78,-75.1204
Igo,California,40.4992,-122.5458
Pumpkin Hollow,Oklahoma,36.0008,-94.837
Cory,Indiana,39.3823,-87.2058
Larsen Bay,Alaska,57.5404,-154.0056
Pataha,Washington,46.4727,-117.5445
Pisek,North Dakota,48.3107,-97.7104
West Peavine,Oklahoma,35.9133,-94.6481
Springtown,Arkansas,36.2606,-94.4239
Sunburg,Minnesota,45.3476,-95.24
Pella,Wisconsin,44.7419,-88.8237
Pierceville,Indiana,39.1334,-85.1797
Davis,South Dakota,43.2595,-96.9945
O'Brien,Texas,33.3802,-99.8438
Chautauqua,Kansas,37.0241,-96.1774
Blackey,Kentucky,37.139,-82.9811
Dodge,North Dakota,47.3057,-102.2029
Lowndesboro,Alabama,32.2764,-86.6108
Hockingport,Ohio,39.1908,-81.7494
Midland,South Dakota,44.0711,-101.1554
Wann,Oklahoma,36.9146,-95.8047
Oilton,Texas,27.4693,-98.9672
Detroit,Oregon,44.7338,-122.1513
Dawson,Iowa,41.8431,-94.2203
Coffey,Missouri,40.1056,-94.0065
Millston,Wisconsin,44.1885,-90.6446
Perley,Minnesota,47.1761,-96.8015
Alder,Montana,45.3216,-112.1093
Cache,Utah,41.8309,-112.0053
Bow Valley,Nebraska,42.7154,-97.2521
Villas del Sol,Puerto Rico,18.4487,-66.2298
Angelica,Wisconsin,44.675,-88.3216
Montaqua,Montana,45.5072,-108.9087
Clyde,New Jersey,40.4874,-74.5132
Jacksonport,Arkansas,35.6422,-91.308
Craig,Missouri,40.1923,-95.3743
Unity Village,Missouri,38.9525,-94.3995
Valley Head,West Virginia,38.5472,-80.032
Tula,Mississippi,34.2359,-89.3656
Summit,Oklahoma,35.6694,-95.4208
Valentine,Texas,30.5886,-104.4953
Nord,California,39.7739,-121.9549
Sheffield,Texas,30.6859,-101.8224
Dwight Mission,Oklahoma,35.5581,-94.851
Palermo,North Dakota,48.338,-102.2297
Redings Mill,Missouri,37.0196,-94.517
Mineral,California,40.3755,-121.5694
Put-in-Bay,Ohio,41.6518,-82.8179
Holland,Missouri,36.0571,-89.8705
Barneston,Nebraska,40.0488,-96.5735
Tiawah,Oklahoma,36.2483,-95.5362
Diaperville,Wisconsin,46.6059,-90.7095
Miguel Barrera,Texas,26.412,-98.9216
Arrowhead Lake,New Jersey,39.4757,-75.3174
Peever Flats,South Dakota,45.5234,-96.9356
Blacktail,North Dakota,48.4327,-103.74
Joes,Colorado,39.6559,-102.6786
La Paloma Addition,Texas,28.017,-97.5009
Century,West Virginia,39.1003,-80.1883
Centerville,Washington,45.754,-120.908
Lakeside,Pennsylvania,41.8636,-75.6504
Rena Lara,Mississippi,34.1587,-90.7749
Bingham Lake,Minnesota,43.9095,-95.046
Grady,New Mexico,34.8217,-103.3157
Jacksonburg,West Virginia,39.5304,-80.6404
Oak Beach,New York,40.6388,-73.2879
Hazen,Pennsylvania,40.8162,-80.2471
Harbor View,Ohio,41.6932,-83.4447
Aquilla,Texas,31.8548,-97.22
Derby,Iowa,40.9303,-93.4565
Rush Hill,Missouri,39.2104,-91.7246
Coyanosa,Texas,31.2409,-103.0648
Robbins,Tennessee,36.3536,-84.5839
Osage,Oklahoma,36.295,-96.4179
Rackerby,California,39.4261,-121.3542
Bogue,Kansas,39.3595,-99.6874
Keomah Village,Iowa,41.2885,-92.5368
Burrows,Indiana,40.677,-86.5093
Smithville,Arkansas,36.0799,-91.3027
La Rose,Illinois,40.9786,-89.2349
Nelchina,Alaska,61.9989,-146.8111
Houlton,Wisconsin,45.0609,-92.7903
Independence,Mississippi,34.7078,-89.8075
Washington,Arkansas,33.773,-93.6833
Jacksonville,Missouri,39.5877,-92.4728
Orchard,Iowa,43.2276,-92.776
Dawn,Missouri,39.6713,-93.6341
Herron Island,Washington,47.2645,-122.8348
Dutch Neck,New Jersey,39.4017,-75.2787
Yettem,California,36.4856,-119.256
Lawson,Arkansas,33.1999,-92.4878
Scottsburg,New York,42.6639,-77.7123
Crayne,Kentucky,37.2762,-88.0839
Kickapoo Site 5,Kansas,39.6735,-95.6842
Clio,California,39.7487,-120.5726
El Monte Mobile Village,California,36.5471,-119.4251
Green Mountain,Iowa,42.1019,-92.8196
Cottonwood,South Dakota,43.9657,-101.9021
Tarrytown,Georgia,32.3187,-82.5595
Chester,Arkansas,35.6778,-94.1778
Collins,Missouri,37.8906,-93.6215
Beaver Valley,Arizona,34.3409,-111.2987
Tustin,Wisconsin,44.1698,-88.896
Tunnel City,Wisconsin,44.005,-90.5679
McDougal,Arkansas,36.4365,-90.3907
Dunbar,Wisconsin,45.647,-88.1754
Truxton,Arizona,35.487,-113.5607
Columbus,Illinois,39.9883,-91.1456
Bergland,Michigan,46.5913,-89.5754
Starbuck,Washington,46.5186,-118.1254
Fort Smith,Montana,45.3134,-107.9296
Oketo,Kansas,39.9632,-96.5989
Skanee,Michigan,46.8789,-88.204
Steen,Minnesota,43.5143,-96.2631
Fidelity,Illinois,39.1546,-90.1644
Gulfcrest,Alabama,30.9925,-88.2399
Waka,Texas,36.2816,-101.0441
Herndon,Kansas,39.9092,-100.7865
Weldona,Colorado,40.3484,-103.9693
Spelter,West Virginia,39.3432,-80.3163
Adams,Indiana,39.3825,-85.56
Normandy,Tennessee,35.4523,-86.2582
Smithville,Oklahoma,34.4689,-94.6461
Tylersburg,Pennsylvania,41.3837,-79.3201
Gray,Pennsylvania,40.6576,-78.2521
Minneiska,Minnesota,44.1973,-91.8757
Dimock,South Dakota,43.4764,-97.9888
Westwood,Iowa,40.965,-91.6266
Eddyville,Nebraska,41.0124,-99.6241
Cornucopia,Wisconsin,46.8566,-91.1082
Lincolnshire,Kentucky,38.2238,-85.6216
Bradley,South Dakota,45.0904,-97.642
Carthage,South Dakota,44.1686,-97.715
Pontoosuc,Illinois,40.6284,-91.2112
Littleton,Illinois,40.234,-90.6223
Tildenville,Florida,28.5384,-81.6025
Sidney,Indiana,41.105,-85.7425
Aubrey,Arkansas,34.7197,-90.8975
Paloma,Illinois,40.0238,-91.194
Winton,Minnesota,47.9284,-91.8005
Wolf Lake,Minnesota,46.8066,-95.3526
Maiden Rock,Wisconsin,44.5659,-92.3082
Hardyville,Kentucky,37.2535,-85.7896
Hurley,Missouri,36.9306,-93.4991
Zarate,Texas,26.3199,-98.6369
Hartwick,Iowa,41.7856,-92.3452
Hollygrove,West Virginia,38.1908,-81.3946
Bethel,Missouri,39.8779,-92.0221
Tunnelton,Indiana,38.7687,-86.3428
Conger,Minnesota,43.6153,-93.5275
Gazelle,California,41.5149,-122.5217
Juliette,Georgia,33.1109,-83.8094
Dayton,Montana,47.8643,-114.2765
Shiro,Texas,30.6087,-95.8862
Rondo,Arkansas,34.6575,-90.8208
Chalkyitsik,Alaska,66.6469,-143.7821
Alpine,Arizona,33.8461,-109.1433
Nicktown,Pennsylvania,40.6134,-78.8034
Knoxville,Georgia,32.7233,-83.9959
Fremont,Missouri,36.9522,-91.1623
Vredenburgh,Alabama,31.8237,-87.3178
Seaforth,Minnesota,44.4761,-95.331
Novelty,Missouri,40.0125,-92.2073
Colcord,West Virginia,37.9451,-81.4374
Airport Road Addition,Texas,27.219,-98.0981
Lake City,Illinois,39.7536,-88.7184
Pomaria,South Carolina,34.2677,-81.4192
Loyal,Oklahoma,35.9727,-98.1182
Mosheim,Texas,31.6304,-97.6002
Dutch Flat,California,39.208,-120.8345
Barrelville,Maryland,39.7026,-78.8425
Mariah Hill,Indiana,38.1653,-86.9247
Twilight,West Virginia,37.9252,-81.6176
Haddam,Kansas,39.8553,-97.3045
Puzzletown,Pennsylvania,40.3794,-78.4915
Ruthville,North Dakota,48.3708,-101.3003
Isabel,Kansas,37.4672,-98.5515
Pajaro Dunes,California,36.8722,-121.8101
Big Island,Virginia,37.5351,-79.3615
Cascadia,Oregon,44.393,-122.5027
Wentworth,Missouri,36.9932,-94.0756
North Johns,Alabama,33.3677,-87.1008
Las Lomitas,Texas,27.3378,-98.6629
Eckerty,Indiana,38.3203,-86.6119
Websters Crossing,New York,42.6662,-77.6367
Limaville,Ohio,40.9843,-81.1481
Damon,Texas,29.2832,-95.7408
Malden,Washington,47.2296,-117.4731
Albert,Kansas,38.454,-99.0111
Del Mar Heights,Texas,26.0567,-97.4236
Addington,Oklahoma,34.2431,-97.9661
Dallas,South Dakota,43.2379,-99.5175
Spaulding,Oklahoma,35.0132,-96.4404
Spragueville,Iowa,42.0716,-90.4327
Stones Landing,California,40.6974,-120.731
Randsburg,California,35.368,-117.6607
Longdale,Oklahoma,36.1338,-98.5512
Venetie,Alaska,67.0206,-146.3741
Priddy,Texas,31.676,-98.5114
Myrtlewood,Alabama,32.2521,-87.9492
Wawaka,Indiana,41.457,-85.4822
Conner,Montana,45.929,-114.1326
Dales,California,40.3155,-122.0604
Elizaville,Kentucky,38.4167,-83.8243
Claire City,South Dakota,45.8566,-97.1035
Blodgett Landing,New Hampshire,43.3757,-72.0392
Prospect,Indiana,38.5781,-86.6142
Lakeside Village,Oklahoma,34.8003,-98.3809
Furnace Creek,California,36.4277,-116.8747
Viola,Delaware,39.0429,-75.5715
Loomis,Washington,48.8234,-119.6397
Taft,Louisiana,29.9854,-90.4533
Meadows of Dan,Virginia,36.7386,-80.3973
West Hampton Dunes,New York,40.7777,-72.7131
Exeter,Illinois,39.7191,-90.4961
Hookstown,Pennsylvania,40.5989,-80.4738
Ware Place,South Carolina,34.6266,-82.3881
Mount Auburn,Indiana,39.8123,-85.1905
Reid,Maryland,39.7126,-77.6793
Nescatunga,Oklahoma,36.7543,-98.156
Mountain,North Dakota,48.6843,-97.8648
New Pine Creek,California,41.9872,-120.3009
Crystal,North Dakota,48.5981,-97.6685
Bernard,Iowa,42.3133,-90.8319
Providence,Alabama,32.3424,-87.7761
Pearl,Illinois,39.4597,-90.6237
Horntown,Oklahoma,35.0869,-96.2476
Twin Lakes,Washington,48.2622,-118.3591
Montpelier,North Dakota,46.6987,-98.5884
Avoca,Minnesota,43.949,-95.6465
Maples,Indiana,41.0128,-84.9691
Heathsville,Virginia,37.92,-76.4785
Oak Hill-Piney,Oklahoma,36.3787,-94.7265
Whitley Gardens,California,35.6574,-120.507
Lanse,Pennsylvania,40.9751,-78.1295
Quemado,Texas,28.9471,-100.6238
Pony,Montana,45.6628,-111.8826
South Center,Indiana,41.4764,-86.64
Santa Cruz,Arizona,33.2327,-112.1594
Marlboro,New Jersey,39.486,-75.3215
Jolmaville,Wisconsin,46.433,-90.7498
Othello,New Jersey,39.4114,-75.3426
Stevens Creek,Virginia,36.7314,-80.9943
Tuckers Crossroads,Tennessee,36.2066,-86.1676
Fountain Hill,Arkansas,33.3575,-91.8511
Chitina,Alaska,61.5276,-144.2991
Lake Annette,Missouri,38.6544,-94.508
Whiterocks,Utah,40.4721,-109.9412
Hague,North Dakota,46.0289,-99.9991
Brandt,South Dakota,44.6669,-96.6252
Urbana,Arkansas,33.1585,-92.4453
Success,Arkansas,36.4545,-90.7226
Earl,Oklahoma,34.2033,-96.8893
Naples,South Dakota,44.7716,-97.5131
Franklin,Arizona,32.677,-109.072
Newhalen,Alaska,59.727,-154.897
Whitewater,Montana,48.7635,-107.6303
Graceton,Pennsylvania,40.5072,-79.1688
Montezuma,Ohio,40.4891,-84.5497
Dolliver,Iowa,43.4636,-94.6142
McIntosh,South Dakota,45.9214,-101.3491
Tonto Village,Arizona,34.3198,-111.1394
Bruno,Nebraska,41.283,-96.9607
Douds,Iowa,40.8438,-92.0764
Detroit,Kansas,38.936,-97.1269
Weeksville,Montana,47.5309,-115.0083
Curdsville,Kentucky,37.7353,-87.3327
Browning,Illinois,40.127,-90.373
Cutler,Indiana,40.4764,-86.5242
Brenton,West Virginia,37.6004,-81.6351
Preemption,Illinois,41.3131,-90.5787
Mountville,South Carolina,34.3664,-81.9758
El Brazil,Texas,26.4686,-98.7269
El Dara,Illinois,39.6227,-90.9917
Southside Chesconessex,Virginia,37.7439,-75.7786
Brush Creek,Oklahoma,36.4165,-94.7838
Hope,New Mexico,32.8159,-104.7371
McDonald,North Carolina,34.5537,-79.1763
Alpine,Colorado,37.6877,-106.586
Miston,Tennessee,36.1604,-89.494
Tokeland,Washington,46.709,-123.9839
Millerville,Minnesota,46.0691,-95.5569
McKinley,Minnesota,47.5088,-92.4057
Melmore,Ohio,41.0262,-83.105
Stanchfield,Minnesota,45.6656,-93.1831
Laud,Indiana,41.0495,-85.4522
Longtown,Missouri,37.6702,-89.7741
Arion,Iowa,41.9478,-95.4624
Bennett Springs,Nevada,37.7141,-114.4667
Lublin,Wisconsin,45.0749,-90.7238
Guadalupe Guerra,Texas,26.4108,-99.0819
Java,South Dakota,45.5038,-99.8839
Richards,Texas,30.5366,-95.8462
Hanna,Oklahoma,35.2022,-95.8896
Cyr,Montana,47.0002,-114.5879
Hansell,Iowa,42.7578,-93.1041
Media,Illinois,40.7694,-90.8327
Arthur,Nebraska,41.5718,-101.6923
Locust Mount,Virginia,37.6124,-75.7018
South Bend,Nebraska,41.0022,-96.2474
Naples,Illinois,39.7534,-90.6069
Lund,Nevada,38.8642,-115.0099
Crystal Rock,Ohio,41.4476,-82.8422
Clinton,Pennsylvania,40.7073,-79.5897
Mount Hope,Ohio,40.6241,-81.7766
Knife River,Minnesota,46.9495,-91.7837
Glen Echo Park,Missouri,38.7009,-90.2965
Golva,North Dakota,46.7347,-103.9829
Argonne,Wisconsin,45.6582,-88.8777
Triumph,Louisiana,29.3443,-89.4683
Peck,Kansas,37.4777,-97.3695
Kerby,Oregon,42.2045,-123.649
Depauw,Indiana,38.3351,-86.2175
Makemie Park,Virginia,37.9106,-75.5845
New Morgan,Pennsylvania,40.1834,-75.8896
Pierpoint,California,36.1405,-118.6296
Cumminsville,New York,42.5706,-77.7189
Burna,Kentucky,37.2456,-88.3589
Bondurant,Wyoming,43.1948,-110.4026
Shirleysburg,Pennsylvania,40.2974,-77.8764
Oatman,Arizona,35.0275,-114.384
State Line City,Indiana,40.1974,-87.527
Kirbyville,Missouri,36.6294,-93.1568
Dellrose,Tennessee,35.1159,-86.8036
Argenta,Montana,45.2788,-112.8607
Garfield,New Mexico,32.7569,-107.2665
Oldham,South Dakota,44.2281,-97.3096
Perkinsville,Indiana,40.1442,-85.8614
Scott,Indiana,41.7337,-85.5569
Collins,Arkansas,33.5323,-91.5725
Stonyford,California,39.3695,-122.5438
Mountain View,New Mexico,35.0046,-108.3979
Council Hill,Oklahoma,35.5558,-95.6525
Eggleston,Virginia,37.2871,-80.6227
Mays Lick,Kentucky,38.517,-83.8452
Port Murray,New Jersey,40.7915,-74.924
Eagle Bay,New York,43.7687,-74.8174
Ouzinkie,Alaska,57.9223,-152.4674
Butte City,Idaho,43.607,-113.2408
Goodrich,North Dakota,47.4759,-100.1247
Laredo,Missouri,40.026,-93.448
Kirvin,Texas,31.7671,-96.33
Tatum,South Carolina,34.6438,-79.5867
Grass Range,Montana,47.0261,-108.8031
Ferguson,Iowa,41.9386,-92.8629
Spring Hill,Minnesota,45.5232,-94.8317
Mercer,North Dakota,47.4905,-100.7104
Bickleton,Washington,46.0056,-120.3081
Redfield,Kansas,37.8366,-94.882
Hico,West Virginia,38.1166,-81.0112
Berlin,Illinois,39.7569,-89.9024
Falls Mills,Virginia,37.2773,-81.3067
Evergreen,Missouri,37.5486,-92.5961
Egeland,North Dakota,48.6281,-99.098
Bloomington,Nebraska,40.0938,-99.0384
Golden Gate,Illinois,38.3589,-88.2046
Summit Lake,Wisconsin,45.3759,-89.2044
McLean,Nebraska,42.3861,-97.4682
Sportsmans Park,Oregon,45.2197,-121.3945
Cubero,New Mexico,35.0904,-107.5261
Naukati Bay,Alaska,55.8801,-133.1992
Stratton Mountain,Vermont,43.117,-72.9025
Mound City,South Dakota,45.7262,-100.0688
Marysville,Montana,46.7502,-112.3026
Fairview,Wyoming,42.6871,-110.9866
Peoria,Oklahoma,36.9156,-94.6696
Rapelje,Montana,45.972,-109.2579
Geneva,Georgia,32.579,-84.5516
Walshville,Illinois,39.069,-89.6189
Roscoe,Minnesota,45.4323,-94.6364
Whiteside,Missouri,39.1842,-91.0168
Hillisburg,Indiana,40.2864,-86.3392
Glasgow,Pennsylvania,40.6444,-80.508
Tschetter Colony,South Dakota,43.3681,-97.688
White Lake,New York,41.6757,-74.8322
Harrison,Montana,45.7045,-111.7844
Exline,Iowa,40.6491,-92.8432
Pyote,Texas,31.538,-103.1225
Couderay,Wisconsin,45.7976,-91.3005
Fowler,Illinois,40.0088,-91.2578
Rendville,Ohio,39.6199,-82.09
Brookhurst,Wyoming,42.8618,-106.2272
Cushing,Nebraska,41.2949,-98.3693
Baileyville,Illinois,42.1984,-89.5946
Eldridge,Alabama,33.922,-87.6202
Brooklyn Heights,Missouri,37.1694,-94.3856
Martinsburg,Iowa,41.1788,-92.2519
Hitchcock,South Dakota,44.6294,-98.4082
Streeter,North Dakota,46.6576,-99.3568
Sykeston,North Dakota,47.466,-99.3993
Nottoway Court House,Virginia,37.1271,-78.0734
Sylvarena,Mississippi,32.0144,-89.3818
Littleton,West Virginia,39.7024,-80.5147
Prathersville,Missouri,39.3153,-94.2738
Biggersville,Mississippi,34.8367,-88.5639
McNab,Arkansas,33.6609,-93.8323
Sunny Slopes,California,37.5693,-118.6758
Steinauer,Nebraska,40.2073,-96.2329
McIntire,Iowa,43.436,-92.5936
False Pass,Alaska,54.8416,-163.348
Redbird,Oklahoma,35.8871,-95.5873
Lyden,New Mexico,36.1537,-106.0147
Cassandra,Pennsylvania,40.4085,-78.6407
Blue Springs,Alabama,31.6635,-85.5035
Peaceful Village,Missouri,38.467,-90.5427
Dexter City,Ohio,39.6593,-81.4739
Plum Branch,South Carolina,33.8482,-82.2587
Woodston,Kansas,39.4539,-99.0981
Hallett,Oklahoma,36.2319,-96.5679
Cheshire,Ohio,38.9502,-82.113
Union Level,Virginia,36.7071,-78.2319
Gowen,Oklahoma,34.8781,-95.4742
Round Mountain,Texas,30.4299,-98.3607
Fairview,South Dakota,43.2221,-96.4876
Kingdom City,Missouri,38.9473,-91.9389
Prosser,Nebraska,40.6877,-98.5777
Littlejohn Island,Maine,43.7599,-70.1284
Blackfoot,Montana,48.5771,-112.8733
Flute Springs,Oklahoma,35.623,-94.8044
Menoken,North Dakota,46.8148,-100.5341
Adamsville,Pennsylvania,41.5111,-80.3716
Clitherall,Minnesota,46.2743,-95.631
Iron Junction,Minnesota,47.419,-92.6086
Bell Center,Wisconsin,43.2916,-90.8257
Perryville,Alaska,55.9315,-159.1559
Benjamin Perez,Texas,26.406,-98.8997
Hingham,Montana,48.5554,-110.4213
Rosine,Kentucky,37.4523,-86.7374
Pine Grove,Oregon,45.1135,-121.3553
Lyndon,Vermont,44.5154,-72.0134
Woodlawn Heights,Indiana,40.1184,-85.6968
Greycliff,Montana,45.7588,-109.7799
Eagle,Alaska,64.7813,-141.1979
Hasty,Colorado,38.0999,-102.9639
Burtrum,Minnesota,45.8658,-94.6874
Monterey,Kentucky,38.4233,-84.8728
Nemaha,Nebraska,40.3388,-95.676
Saint Charles,South Carolina,34.0806,-80.2249
Mentasta Lake,Alaska,62.9867,-143.5191
Clawson,Utah,39.1391,-111.0934
Pax,West Virginia,37.9098,-81.2648
Camptonville,California,39.4521,-121.0487
Starkville,Colorado,37.1169,-104.5231
Uncertain,Texas,32.7064,-94.1269
Lyons,South Dakota,43.7249,-96.8662
Idalia,Colorado,39.7029,-102.2938
Portis,Kansas,39.5638,-98.6916
Dougherty,Iowa,42.922,-93.0361
Bejou,Minnesota,47.4429,-95.9727
Pensacola,Oklahoma,36.4593,-95.1277
Upper Elochoman,Washington,46.2404,-123.3246
Bear Grass,North Carolina,35.7664,-77.129
Yarmouth,Iowa,41.0245,-91.322
